20260903 173400;29512.5;29516.5;29511;29516.25;1499
20260903 173500;29516;29518.75;29512.5;29514.25;1571
20260903 173600;29514.5;29520.5;29511.5;29520.25;1909
20260903 173700;29520.25;29529;29519.25;29522.75;3651
20260903 173800;29523;29523;29514.25;29516.5;1994
20260903 173900;29516.25;29522.5;29514.75;29518.75;1237
20260903 174000;29518.5;29522.25;29514;29520.25;1299
20260903 174100;29520.5;29528.25;29519;29526.75;2182
20260903 174200;29527;29530.5;29523.25;29528;1834
20260903 174300;29528.25;29532;29526.75;29529.25;1284
20260903 174400;29528.75;29530.5;29525.75;29527.5;1147
20260903 174500;29527.5;29529.5;29523.25;29528.5;1290
20260903 174600;29529;29533.25;29524.25;29530.25;1982
20260903 174700;29530.25;29535;29525.5;29530.25;1763
20260903 174800;29530.25;29532.75;29526.25;29530.25;1114
20260903 174900;29531;29531;29522;29525;1873
20260903 175000;29525;29530.5;29521.25;29530.5;1466
20260903 175100;29530.75;29533.5;29525;29532;1376
20260903 175200;29531.75;29545.75;29531.5;29543.75;4129
20260903 175300;29543.75;29550;29541.25;29548.25;5168
20260903 175400;29548;29553;29543.75;29546.25;3162
20260903 175500;29546.5;29549;29544;29546;1969
20260903 175600;29546;29551;29544;29549.75;1674
20260903 175700;29549.75;29552.75;29546.25;29550.25;1765
20260903 175800;29550.75;29551.75;29543.75;29544;1909
20260903 175900;29543.75;29546;29540.75;29541;1792
20260903 180000;29540.75;29544.75;29539.75;29543.5;1223
20260903 180100;29543.5;29565.75;29543;29562.75;8139
20260903 180200;29563;29578.5;29563;29569.75;7533
20260903 180300;29570.25;29576;29564.25;29565.75;3632
20260903 180400;29565.5;29577.5;29564.5;29570.5;2618
20260903 180500;29570.5;29575;29567.75;29574.25;1622
20260903 180600;29574.5;29577;29572.5;29572.75;1775
20260903 180700;29573.25;29579.25;29568.5;29570.25;2404
20260903 180800;29570;29573.5;29565.25;29568.25;1965
20260903 180900;29568;29574.5;29565.25;29571.25;1725
20260903 181000;29571.5;29577;29569.25;29574.25;1917
20260903 181100;29574.5;29577.75;29572.75;29575.5;1263
20260903 181200;29575;29578.5;29570.25;29573.75;1536
20260903 181300;29573.25;29575.5;29570;29570;1002
20260903 181400;29570.25;29576.75;29569.25;29574.25;1550
20260903 181500;29574.75;29577.75;29572.25;29573;974
20260903 181600;29573.25;29585;29572.75;29583.25;3422
20260903 181700;29583.5;29583.5;29577.5;29580.5;2282
20260903 181800;29580.75;29584;29578.5;29582.75;1280
20260903 181900;29582.75;29583.5;29574.5;29575;2099
20260903 182000;29574.5;29575.75;29567.5;29571.75;2769
20260903 182100;29571.75;29575;29568.5;29572.25;1528
20260903 182200;29572.25;29576;29570.5;29572.25;1056
20260903 182300;29572.25;29574.75;29571;29571.5;756
20260903 182400;29571.25;29572.5;29564.5;29564.5;1955
20260903 182500;29564.75;29573;29564.5;29572.75;2187
20260903 182600;29572.5;29577.25;29569.75;29575;2295
20260903 182700;29575;29579.5;29569.25;29570.25;1958
20260903 182800;29570;29571;29566.5;29568.5;1474
20260903 182900;29568.5;29573;29567;29571.25;846
20260903 183000;29571.25;29573.5;29568.75;29570.25;644
20260903 183100;29570.25;29574;29565.5;29572.5;1585
20260903 183200;29572.75;29572.75;29563.25;29566.5;1759
20260903 183300;29566.5;29571.25;29565.75;29566.5;1102
20260903 183400;29566.5;29577;29565.75;29577;1457
20260903 183500;29576.5;29578;29573.25;29576.75;1456
20260903 183600;29576.75;29580;29571.5;29574.25;1544
20260903 183700;29574.25;29575.75;29570;29571.5;907
20260903 183800;29571.5;29574.5;29570;29573;695
20260903 183900;29572.5;29577.5;29572.5;29574;855
20260903 184000;29574.25;29578.75;29573.75;29576;1016
20260903 184100;29575.25;29576.75;29567.25;29568.75;1560
20260903 184200;29568.75;29571.75;29567;29567.75;795
20260903 184300;29567.75;29569.5;29561.75;29566.5;2460
20260903 184400;29566.5;29566.75;29560;29564.5;1980
20260903 184500;29564.25;29566;29559.25;29560.5;1386
20260903 184600;29560.5;29566;29559.5;29565.25;1404
20260903 184700;29565.5;29569.5;29565;29566.5;1546
20260903 184800;29566.25;29571.5;29565.25;29570.75;1212
20260903 184900;29570.25;29571.75;29566.25;29567.25;1324
20260903 185000;29566.5;29576.25;29564.5;29576;1755
20260903 185100;29576;29582.5;29572.75;29573;2633
20260903 185200;29573.25;29574;29566.75;29568.5;1987
20260903 185300;29568.75;29571;29564.75;29566.5;1410
20260903 185400;29567;29570.5;29566.25;29569.75;749
20260903 185500;29570;29571.75;29566.75;29569.75;1081
20260903 185600;29570;29570;29561.25;29563.75;1890
20260903 185700;29563.25;29565.5;29561.75;29563.5;904
20260903 185800;29564;29565;29560.25;29561;1083
20260903 185900;29561.75;29566.25;29561;29565.75;1318
20260903 190000;29565.75;29569;29565.25;29568.5;1292
20260903 190100;29568.25;29570.25;29553.25;29556;3368
20260903 190200;29556;29558.25;29553;29557.5;1849
20260903 190300;29557.75;29559.75;29552;29555;1529
20260903 190400;29555.25;29559.5;29553.25;29554;1150
20260903 190500;29554;29557.75;29552;29557;1159
20260903 190600;29557;29562.25;29553.25;29556.5;1774
20260903 190700;29556.25;29558.25;29553;29556;955
20260903 190800;29556;29557.75;29553.75;29554;806
20260903 190900;29553.75;29555.25;29547.25;29552.5;2708
20260903 191000;29551.75;29552.25;29547.75;29549.5;1187
20260903 191100;29548.25;29552.25;29547.5;29550.5;1329
20260903 191200;29551;29551;29543.5;29544;2430
20260903 191300;29544.5;29546.5;29541.75;29544.75;1811
20260903 191400;29544.75;29544.75;29537.5;29539.5;2083
20260903 191500;29539.25;29539.75;29532.5;29538.75;2893
20260903 191600;29538.5;29542.25;29532.75;29539;2411
20260903 191700;29538.75;29540;29532.75;29533.75;1850
20260903 191800;29533;29538;29530.25;29535.75;2047
20260903 191900;29535.75;29537.75;29530.75;29536.5;1562
20260903 192000;29536.75;29543.25;29535;29543.25;2188
20260903 192100;29543.25;29543.5;29531.5;29537.75;2541
20260903 192200;29537.75;29543.25;29532.25;29538.5;1789
20260903 192300;29538.5;29539.5;29536;29537;873
20260903 192400;29536.75;29540;29533.25;29535;1519
20260903 192500;29535;29535.5;29526.75;29531;2565
20260903 192600;29530.75;29533;29528;29532.5;1461
20260903 192700;29532.5;29536.75;29527.75;29534.5;1799
20260903 192800;29534.75;29537.25;29529;29531;1532
20260903 192900;29531;29531.5;29526.25;29530.75;1425
20260903 193000;29530.5;29535.5;29529.75;29533.5;1240
20260903 193100;29533.25;29540.25;29530.25;29532.25;3528
20260903 193200;29532.5;29539.5;29532.5;29536.25;1378
20260903 193300;29536;29536.75;29531.5;29532.25;1322
20260903 193400;29532;29533.75;29528.5;29530;1618
20260903 193500;29529.75;29530.5;29523.25;29526;2441
20260903 193600;29526.25;29533;29525.5;29528.75;1529
20260903 193700;29529;29534.25;29526.75;29531.75;1449
20260903 193800;29532;29536.5;29528.75;29535.25;1441
20260903 193900;29535.25;29535.75;29530;29531.5;1027
20260903 194000;29531.75;29534.25;29529.5;29532;1052
20260903 194100;29531.75;29542;29531;29534.5;2875
20260903 194200;29534.75;29534.75;29526.25;29526.5;2059
20260903 194300;29526.5;29530.5;29521.5;29527.25;2582
20260903 194400;29527.25;29528.25;29521.75;29525.75;1772
20260903 194500;29526;29528.75;29523.75;29524;1248
20260903 194600;29524.5;29536;29523.75;29535.75;2542
20260903 194700;29535.5;29536.25;29526;29526.5;2365
20260903 194800;29526.5;29528.25;29521.25;29523.75;2027
20260903 194900;29523.5;29524.25;29515.75;29523.5;3322
20260903 195000;29523.5;29523.5;29516.25;29520.75;1915
20260903 195100;29520.75;29527;29517;29519.5;3469
20260903 195200;29519.25;29520;29509.75;29517;3818
20260903 195300;29516.25;29523;29512;29512;2639
20260903 195400;29512.75;29518.25;29510.75;29511.5;2133
20260903 195500;29511.5;29528.25;29509.75;29526.25;6402
20260903 195600;29526;29527.5;29509;29515.5;5431
20260903 195700;29515.25;29517.25;29510;29515.75;2186
20260903 195800;29516.25;29524.75;29516.25;29523;2760
20260903 195900;29523;29524.75;29509.75;29516.75;3093
20260903 200000;29516.75;29536.25;29512;29531;9820
20260903 200100;29530.5;29536.25;29506.5;29509.25;6834
20260903 200200;29508.5;29514.75;29507.5;29511.5;2181
20260903 200300;29512.25;29520.25;29511.5;29515;1337
20260903 200400;29515.25;29516;29510.75;29515;635
20260903 200500;29515.5;29517.5;29512.75;29515;542
20260903 200600;29514.75;29517;29510.5;29512.25;687
20260903 200700;29512;29515.25;29510.5;29514.25;686
20260903 200800;29513.75;29519.25;29513.5;29517;771
20260903 200900;29517.25;29522;29517.25;29521.75;743
20260903 201000;29521.75;29524.25;29518;29518.5;868
